dataset_id	accession	species	tissue_or_scope	priority	status	filename	file_type	url	matrix_like
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_Rice_8S_gel_soil_seu3.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE251nnn/GSE251706/suppl/GSE251706_Rice_8S_gel_soil_seu3.rds.gz	True
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_Rice_9S_gel_soil_WT_XK_K_20240730_seu3.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE251nnn/GSE251706/suppl/GSE251706_Rice_9S_gel_soil_WT_XK_K_20240730_seu3.rds.gz	True
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_tz1_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE251nnn/GSE251706/suppl/GSE251706_tz1_COPILOT.rds.gz	True
rice_soil_stress_root_atlas	GSE251706	Oryza sativa	roots under gel, soil, and compacted soil	A	download_candidate	GSE251706_tz2_COPILOT.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE251nnn/GSE251706/suppl/GSE251706_tz2_COPILOT.rds.gz	True
discovered_gse267159	GSE267159	Populus trichocarpa	public discovery candidate	A	ncbi_discovery_candidate	GSE267159_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE267159&format=file&file=GSE267159_RAW.tar	True
brassicaceae_multi_species_root_atlas	GSE268881	Brassicaceae	roots across five species and abiotic-stress adaptation	A	download_candidate	GSE268881_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE268881&format=file&file=GSE268881_RAW.tar	True
arabidopsis_secondary_root_dev_atlas	GSE270140	Arabidopsis thaliana	secondary root	B	download_candidate	GSE270140_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE270140&format=file&file=GSE270140_RAW.tar	True
wheat_soil_root_atlas	GSE270342	Triticum aestivum	soil-grown root	B	download_candidate	GSE270342_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE270342&format=file&file=GSE270342_RAW.tar	True
wheat_soil_root_atlas	GSE270342	Triticum aestivum	soil-grown root	B	download_candidate	GSE270342_seuratObj_for_publication.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE270nnn/GSE270342/suppl/GSE270342_seuratObj_for_publication.rds.gz	True
discovered_gse273033	GSE273033	Arabidopsis thaliana	public discovery candidate	A	ncbi_discovery_candidate	GSE273033_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE273033&format=file&file=GSE273033_RAW.tar	True
discovered_gse273033	GSE273033	Arabidopsis thaliana	public discovery candidate	A	ncbi_discovery_candidate	GSE273033_seuratObj_for_publication.rds.gz	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE273nnn/GSE273033/suppl/GSE273033_seuratObj_for_publication.rds.gz	True
discovered_gse283835	GSE283835	Populus tremula x Populus alba	public discovery candidate	A	ncbi_discovery_candidate	GSE283835_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE283835&format=file&file=GSE283835_RAW.tar	True
arabidopsis_scrna_method_benchmark	GSE300264	Arabidopsis thaliana	root	B	download_candidate	GSE300264_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE300264&format=file&file=GSE300264_RAW.tar	True
arabidopsis_scrna_method_benchmark	GSE300264	Arabidopsis thaliana	root	B	download_candidate	GSE300264_merged_seurat.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE300nnn/GSE300264/suppl/GSE300264_merged_seurat.rds	True
arabidopsis_lateral_root_founder_atlas	GSE302041	Arabidopsis thaliana	lateral root founder cells	B	download_candidate	GSE302041_LRFC.rds	seurat_rds	https://ftp.ncbi.nlm.nih.gov/geo/series/GSE302nnn/GSE302041/suppl/GSE302041_LRFC.rds	True
discovered_gse303744	GSE303744	Arabidopsis thaliana; synthetic construct	public discovery candidate	A	ncbi_discovery_candidate	GSE303744_RAW.tar	mtx_archive	https://www.ncbi.nlm.nih.gov/geo/download/?acc=GSE303744&format=file&file=GSE303744_RAW.tar	True
